season,date,league,team1,team2,spi1,spi2,prob1,prob2,probtie,proj_score1,proj_score2,importance1,importance2,score1,score2,xg1,xg2,nsxg1,nsxg2,probPredWinner,actualWinner,predImpWinner,probPred,impPred,proj1Result,proj2Result,xg1Result,xg2Result,nsxg1Result,nsxg2Result
2020,2020-10-16,French Ligue 1,Nimes,Paris Saint-Germain,55.62,89.87,0.081,0.7805,0.1386,0.83,2.83,19.4,51.4,0.0,4.0,0.2,3.8,0.17,2.66,team2,team2,team2,1,1,0,0,1,1,1,0
2020,2020-10-16,Italy Serie B,Brescia,Lecce,38.33,31.09,0.5214,0.2124,0.2662,1.85,1.1,49.4,38.0,3.0,0.0,1.31,0.59,1.14,1.6,team1,team1,team1,1,1,0,0,0,0,0,0
2020,2020-10-16,Brasileiro Série A,Goiás,Bahía,38.44,49.22,0.348,0.4059,0.2461,1.37,1.49,41.6,40.3,1.0,1.0,0.95,0.98,0.69,1.31,team2,tie,team1,0,0,1,1,1,1,1,1
2020,2020-10-16,Mexican Primera Division Torneo Apertura,Necaxa,Tijuana,39.01,41.8,0.3715,0.3241,0.3044,1.15,1.06,37.6,49.8,2.0,0.0,2.02,1.62,1.67,1.45,tie,team1,team2,0,0,0,0,1,0,1,0
2020,2020-10-16,Mexican Primera Division Torneo Apertura,Mazatlán FC,FC Juárez,29.87,38.61,0.2887,0.42100000000000004,0.2903,1.04,1.32,8.3,48.4,3.0,2.0,3.17,1.15,1.08,1.05,team2,team1,team2,0,0,0,0,1,0,0,0
2020,2020-10-17,German 2. Bundesliga,Karlsruher SC,SV Sandhausen,32.36,35.19,0.369,0.3488,0.2822,1.4,1.35,29.3,32.5,3.0,0.0,3.32,0.59,1.72,2.24,team1,team1,team2,1,0,0,0,1,0,0,0
2020,2020-10-17,Spanish Primera Division,Granada,Sevilla FC,71.29,82.1,0.2782,0.4469,0.275,1.06,1.42,31.3,66.7,1.0,0.0,1.11,0.64,1.26,0.85,team2,team1,team2,0,0,1,0,1,0,1,0
2020,2020-10-17,German 2. Bundesliga,SpVgg Greuther Fürth,Hamburg SV,32.04,49.06,0.2173,0.5361,0.2466,1.14,1.91,25.8,72.5,0.0,1.0,0.81,0.81,1.63,0.84,team2,team2,team2,1,1,0,0,0,1,0,1
2020,2020-10-17,German 2. Bundesliga,Eintracht Braunschweig,VfL Bochum,25.94,32.93,0.3351,0.3714,0.2935,1.24,1.32,43.1,24.3,2.0,1.0,0.56,1.42,0.92,1.66,team2,team1,team1,0,1,0,1,0,1,0,0
2020,2020-10-17,Barclays Premier League,Everton,Liverpool,76.89,88.81,0.2461,0.5353,0.2186,1.34,2.05,52.6,66.4,2.0,2.0,1.43,3.0,1.17,2.1,team2,tie,team2,0,0,0,1,0,0,0,1
2020,2020-10-17,Italy Serie B,Salernitana,Pisa,24.01,21.75,0.4537,0.2521,0.2942,1.56,1.1,30.2,35.6,4.0,1.0,1.76,1.55,1.21,1.9,team1,team1,team2,1,0,0,1,0,0,0,0
2020,2020-10-17,Italy Serie B,Cosenza,Cittadella,23.04,27.6,0.3815,0.3137,0.3049,1.39,1.23,31.3,30.8,1.0,1.0,0.89,1.18,1.31,1.29,tie,tie,team1,1,0,1,1,1,1,1,1
2020,2020-10-17,Italy Serie B,Reggiana,Chievo Verona,20.57,27.12,0.3579,0.3401,0.302,1.36,1.32,37.1,25.9,0.0,1.0,1.4,2.88,1.48,1.54,tie,team2,team1,0,0,0,1,0,0,0,0
2020,2020-10-17,Italy Serie B,Pordenone Calcio,Spal,23.44,37.6,0.2781,0.4265,0.2953,1.18,1.53,29.1,50.3,3.0,3.0,1.63,2.24,1.29,1.91,team2,tie,team2,0,0,0,0,0,0,0,0
2020,2020-10-17,Italy Serie B,Cremonese,F.B.C Unione Venezia,23.77,22.51,0.4451,0.2412,0.3137,1.41,0.96,32.6,31.5,0.0,0.0,0.77,0.63,1.63,1.47,tie,tie,team1,1,0,0,0,0,0,0,0
2020,2020-10-17,Italy Serie A,Napoli,Atalanta,81.13,79.83,0.4397,0.3131,0.2472,1.73,1.43,69.3,64.0,4.0,1.0,1.12,0.7,1.12,0.86,team1,team1,team1,1,1,0,1,0,1,0,1
2020,2020-10-17,Italy Serie B,Virtus Entella,Reggina,23.16,25.25,0.4247,0.2796,0.2957,1.52,1.19,39.1,27.7,1.0,1.0,1.3,1.1,0.64,1.32,team1,tie,team1,0,0,0,1,1,1,1,1
2020,2020-10-17,German Bundesliga,Hertha Berlin,VfB Stuttgart,68.94,63.54,0.499,0.2468,0.2541,1.67,1.1,27.3,21.8,0.0,2.0,1.44,1.5,2.1,0.81,team1,team2,team1,0,0,0,0,0,1,0,0
2020,2020-10-17,German Bundesliga,FC Augsburg,RB Leipzig,64.26,85.29,0.1775,0.5916,0.2309,0.93,1.89,25.0,53.0,0.0,2.0,0.65,2.04,0.41,2.63,team2,team2,team2,1,1,0,1,0,1,1,0
2020,2020-10-17,German Bundesliga,SC Freiburg,Werder Bremen,63.37,64.04,0.4315,0.3053,0.2632,1.53,1.25,27.7,22.7,1.0,1.0,1.03,1.53,1.81,0.98,team1,tie,team1,0,0,0,1,1,0,0,1
2020,2020-10-17,German Bundesliga,TSG Hoffenheim,Borussia Dortmund,73.71,85.06,0.299,0.4601,0.2409,1.41,1.79,58.8,57.3,0.0,1.0,1.01,2.06,0.87,1.8,team2,team2,team1,1,0,0,0,0,0,0,0
2020,2020-10-17,German Bundesliga,Mainz,Bayer Leverkusen,59.02,78.27,0.2371,0.5187,0.2443,1.13,1.78,43.5,49.0,0.0,1.0,0.28,0.4,0.45,0.82,team2,team2,team2,1,1,0,0,1,0,1,1
2020,2020-10-17,Barclays Premier League,Chelsea,Southampton,84.52,72.31,0.6372,0.1561,0.2067,2.09,0.92,60.8,20.7,3.0,3.0,1.57,1.62,1.99,1.1,team1,tie,team1,0,0,0,0,0,0,0,0
2020,2020-10-17,English League Championship,Birmingham,Sheffield Wednesday,44.6,45.56,0.382,0.3216,0.2964,1.28,1.15,20.7,33.7,0.0,1.0,0.91,1.51,1.46,0.89,team1,team2,team2,0,1,0,1,0,0,0,1
2020,2020-10-17,Italy Serie B,US Pescara,Empoli,21.26,30.83,0.3329,0.3677,0.2994,1.32,1.4,36.9,35.4,1.0,2.0,0.7,0.95,1.25,1.05,team2,team2,team1,1,0,1,0,1,0,1,0
2020,2020-10-17,English League Championship,Luton Town,Stoke City,41.84,53.49,0.2894,0.4155,0.2951,1.07,1.34,19.1,22.3,0.0,2.0,0.86,0.9,1.49,1.1,team2,team2,team2,1,1,0,0,0,0,0,0
2020,2020-10-17,English League Championship,Barnsley,Bristol City,44.84,50.27,0.3504,0.3546,0.295,1.22,1.23,27.4,27.4,2.0,2.0,1.83,1.74,1.36,1.61,team2,tie,tie,0,1,0,0,1,1,0,1
2020,2020-10-17,English League Championship,AFC Bournemouth,Queens Park Rangers,63.85,46.05,0.633,0.1523,0.2147,2.14,0.94,53.6,16.6,0.0,0.0,0.38,0.53,0.63,0.54,team1,tie,team1,0,0,0,0,1,0,0,0
2020,2020-10-17,English League Championship,Swansea City,Huddersfield Town,53.33,47.18,0.4801,0.2356,0.2843,1.48,0.95,31.5,15.3,1.0,2.0,2.79,1.68,1.92,1.03,team1,team2,team1,0,0,1,0,0,1,0,0
2020,2020-10-17,English League Championship,Wycombe Wanderers,Millwall,32.3,46.65,0.2829,0.4297,0.2874,1.09,1.41,40.1,19.6,1.0,2.0,1.53,3.12,1.0,1.88,team2,team2,team1,1,0,1,0,0,0,1,1
2020,2020-10-17,English League Championship,Blackburn,Nottingham Forest,52.33,44.1,0.4877,0.2408,0.2715,1.59,1.04,23.1,27.7,0.0,1.0,0.22,0.89,0.98,1.34,team1,team2,team2,0,1,0,1,1,1,0,1
2020,2020-10-17,Spanish Primera Division,Celta Vigo,Atletico Madrid,70.03,87.43,0.1923,0.5442,0.2635,0.81,1.56,21.5,58.1,0.0,2.0,2.28,1.58,2.37,0.89,team2,team2,team2,1,1,0,1,0,1,0,0
2020,2020-10-17,English League Championship,Middlesbrough,Reading,47.34,46.93,0.4039,0.3028,0.2932,1.33,1.12,16.3,20.9,0.0,0.0,0.37,0.46,0.82,0.59,team1,tie,team2,0,0,0,0,1,1,0,0
2020,2020-10-17,English League Championship,Brentford,Coventry City,59.94,39.69,0.6256,0.1432,0.2312,1.92,0.79,37.3,27.0,2.0,0.0,2.41,1.11,1.36,1.22,team1,team1,team1,1,1,1,0,1,0,0,0
2020,2020-10-17,English League Championship,Rotherham United,Norwich City,39.3,59.81,0.2201,0.5147,0.2651,0.99,1.65,30.7,31.6,1.0,2.0,2.04,2.85,1.21,1.48,team2,team2,team2,1,1,1,1,0,0,1,0
2020,2020-10-17,Portuguese Liga,Gil Vicente,Tondela,43.78,41.57,0.466,0.2621,0.2719,1.39,0.97,28.6,37.0,1.0,1.0,2.1,0.04,1.62,0.12,team1,tie,team2,0,0,1,1,0,0,0,0
2020,2020-10-17,Portuguese Liga,Maritimo,Portimonense,42.48,44.16,0.4266,0.2955,0.2779,1.3,1.03,25.6,32.7,1.0,2.0,1.58,0.95,0.61,1.47,team1,team2,team2,0,1,1,0,0,0,1,0
2020,2020-10-17,French Ligue 1,Reims,Lorient,54.42,50.69,0.4451,0.27699999999999997,0.2779,1.41,1.05,37.2,42.8,1.0,3.0,0.31,2.56,0.72,0.98,team1,team2,team2,0,1,1,0,0,1,1,0
2020,2020-10-17,Italy Serie A,Internazionale,AC Milan,84.03,80.64,0.4883,0.2735,0.2383,1.88,1.36,75.0,62.1,1.0,2.0,3.04,2.71,3.03,1.08,team1,team2,team1,0,0,0,0,0,0,0,0
2020,2020-10-17,Italy Serie B,Frosinone,Ascoli,28.88,20.96,0.5294,0.1948,0.2758,1.75,0.96,23.0,33.9,1.0,0.0,1.53,1.05,0.88,1.45,team1,team1,team2,1,0,0,0,0,0,1,0
2020,2020-10-17,Italy Serie A,Sampdoria,Lazio,59.93,72.35,0.2797,0.4707,0.2496,1.29,1.74,22.5,37.5,3.0,0.0,2.04,0.47,1.43,1.36,team2,team1,team2,0,0,0,0,0,1,0,0
2020,2020-10-17,German Bundesliga,Arminia Bielefeld,Bayern Munich,59.35,93.97,0.0535,0.828,0.1185,0.64,2.92,28.2,75.4,1.0,4.0,1.17,3.11,0.59,3.52,team2,team2,team2,1,1,1,0,1,0,1,1
2020,2020-10-17,Barclays Premier League,Manchester City,Arsenal,92.02,78.56,0.6943,0.1291,0.1766,2.43,0.96,80.8,50.8,1.0,0.0,1.57,0.8,1.47,0.7,team1,team1,team1,1,1,0,0,0,0,1,0
2020,2020-10-17,Spanish Primera Division,Real Madrid,Cadiz,89.6,64.73,0.8234,0.0398,0.1368,2.39,0.36,67.1,29.4,0.0,1.0,1.02,1.99,1.91,1.32,team1,team2,team1,0,0,0,0,0,0,0,1
2020,2020-10-17,Dutch Eredivisie,Heracles,RKC,40.7,29.1,0.5607,0.18100000000000002,0.2583,1.72,0.86,29.9,44.6,0.0,1.0,1.57,0.22,1.48,0.46,team1,team2,team2,0,1,0,1,0,0,0,0
2020,2020-10-17,Portuguese Liga,Braga,C.D. Nacional,61.48,42.22,0.6829,0.1269,0.1902,2.14,0.8,54.7,25.5,2.0,1.0,1.56,0.5,2.02,0.26,team1,team1,team1,1,1,1,1,1,1,1,0
2020,2020-10-17,Dutch Eredivisie,AZ,VVV Venlo,59.87,31.62,0.7653,0.0695,0.1653,2.4,0.58,33.5,41.7,2.0,2.0,1.86,1.97,1.93,1.37,team1,tie,team2,0,0,1,0,1,1,1,0
2020,2020-10-17,German Bundesliga,Borussia Monchengladbach,VfL Wolfsburg,77.57,72.04,0.5286,0.2134,0.258,1.64,0.94,58.3,27.3,1.0,1.0,2.08,1.43,1.75,1.06,team1,tie,team1,0,0,0,1,0,1,0,1
2020,2020-10-17,Italy Serie A,Crotone,Juventus,51.99,82.21,0.1268,0.6795,0.1937,0.87,2.26,42.2,56.8,1.0,1.0,1.4,1.43,0.99,1.87,team2,tie,team2,0,0,1,0,1,1,1,0
2020,2020-10-17,Barclays Premier League,Newcastle,Manchester United,65.22,81.34,0.2254,0.5416,0.233,1.12,1.85,29.7,48.3,1.0,4.0,0.86,2.3,0.99,2.14,team2,team2,team2,1,1,1,0,1,0,1,0
2020,2020-10-17,Spanish Primera Division,Getafe,Barcelona,74.27,90.29,0.1748,0.5905,0.2347,0.88,1.82,35.7,74.6,1.0,0.0,1.79,0.89,0.77,0.99,team2,team1,team2,0,0,1,0,0,0,1,0
2020,2020-10-17,Dutch Eredivisie,Willem II,FC Twente,42.78,37.86,0.5012,0.2309,0.2679,1.64,1.03,22.2,21.4,0.0,3.0,1.54,3.05,1.68,1.27,team1,team2,team1,0,0,0,0,0,1,0,0
2020,2020-10-17,French Ligue 1,Marseille,Bordeaux,64.22,60.41,0.4828,0.2365,0.2807,1.42,0.91,35.2,17.0,3.0,1.0,0.97,0.55,0.37,0.69,team1,team1,team1,1,1,0,1,0,1,0,1
2020,2020-10-17,Major League Soccer,Chicago Fire,Sporting Kansas City,40.82,41.04,0.5012,0.2679,0.2309,1.75,1.22,35.9,3.8,2.0,2.0,1.78,1.2,0.72,1.31,team1,tie,team1,0,0,1,0,1,0,0,0
2020,2020-10-17,Portuguese Liga,Sporting CP,FC Porto,61.67,75.86,0.2946,0.4514,0.2541,1.18,1.52,66.1,79.1,2.0,2.0,1.22,1.82,0.8,1.04,team2,tie,team2,0,0,0,1,0,1,0,0
2020,2020-10-17,Brasileiro Série A,Atlético Goianiense,Atlético Paranaense,44.62,51.67,0.3713,0.3347,0.294,1.1,1.03,40.2,44.0,1.0,1.0,1.05,1.28,0.98,1.92,team1,tie,team2,0,0,1,1,1,1,1,0
2020,2020-10-17,Brasileiro Série A,Coritiba,Santos,41.85,56.33,0.3457,0.3786,0.2756,1.15,1.22,51.5,8.1,1.0,2.0,1.07,1.52,1.81,0.83,team2,team2,team1,1,0,1,0,1,1,0,0
2020,2020-10-17,Brasileiro Série A,Fluminense,Ceará,50.7,48.22,0.4532,0.2727,0.2741,1.33,0.97,11.5,34.3,2.0,2.0,0.39,1.45,1.25,0.49,team1,tie,team2,0,0,0,0,0,0,0,0
2020,2020-10-17,Mexican Primera Division Torneo Apertura,Monterrey,Puebla,54.13,35.75,0.5783,0.1824,0.2394,1.82,0.91,9.4,45.6,3.0,1.0,1.96,1.33,1.1,1.37,team1,team1,team2,1,0,0,1,0,1,0,1
2020,2020-10-17,Major League Soccer,Montreal Impact,Inter Miami CF,29.3,43.75,0.3187,0.4387,0.2426,1.3,1.57,47.9,49.7,2.0,1.0,1.58,0.67,1.59,0.81,team2,team1,team2,0,0,0,0,1,1,1,1
2020,2020-10-17,Mexican Primera Division Torneo Apertura,Guadalajara,Atlas,47.65,37.0,0.4777,0.2224,0.2999,1.31,0.8,6.0,43.9,3.0,2.0,1.64,3.41,1.15,1.45,team1,team1,team2,1,0,0,0,0,0,0,0
2020,2020-10-17,Mexican Primera Division Torneo Apertura,Cruz Azul,Tigres UANL,55.88,57.63,0.3973,0.3288,0.2738,1.4,1.25,16.1,18.6,0.0,2.0,1.75,1.34,2.0,0.31,team1,team2,team2,0,1,0,0,0,0,0,0
2020,2020-10-18,Spanish Primera Division,Eibar,Osasuna,66.58,68.41,0.4155,0.2895,0.2951,1.25,0.99,37.6,23.1,0.0,0.0,0.3,1.24,0.13,1.08,team1,tie,team1,0,0,0,0,1,0,1,0
2020,2020-10-18,Dutch Eredivisie,Feyenoord,Sparta,59.25,37.38,0.6896,0.1183,0.1921,2.34,0.86,48.4,30.0,1.0,1.0,1.15,1.93,1.67,1.21,team1,tie,team1,0,0,0,1,1,0,0,1
2020,2020-10-18,Italy Serie A,Bologna,Sassuolo,60.04,65.73,0.3535,0.3905,0.256,1.47,1.56,23.4,22.2,3.0,4.0,1.45,3.2,1.6,2.54,team2,team2,team1,1,0,0,0,0,0,0,0
2020,2020-10-18,English League Championship,Preston North End,Cardiff City,50.69,49.58,0.4193,0.2905,0.2902,1.38,1.1,20.7,16.4,0.0,1.0,0.31,0.55,0.86,0.46,team1,team2,team1,0,0,0,1,1,1,0,0
2020,2020-10-18,Barclays Premier League,Sheffield United,Fulham,67.39,60.7,0.4739,0.2466,0.2795,1.39,0.92,51.5,50.1,1.0,1.0,1.66,1.47,0.78,1.52,team1,tie,team1,0,0,1,1,0,1,1,0
2020,2020-10-18,French Ligue 1,Strasbourg,Lyon,57.67,76.63,0.2134,0.532,0.2545,0.95,1.66,28.3,55.1,2.0,3.0,2.07,3.41,1.66,1.73,team2,team2,team2,1,1,0,0,1,1,1,0
2020,2020-10-18,German 2. Bundesliga,Fortuna Düsseldorf,Jahn Regensburg,48.51,30.38,0.6179,0.1556,0.2265,2.06,0.92,57.1,24.9,2.0,2.0,0.98,1.54,1.13,1.46,team1,tie,team1,0,0,1,0,0,1,0,0
2020,2020-10-18,German 2. Bundesliga,Würzburger Kickers,Holstein Kiel,25.4,36.42,0.2914,0.4324,0.2762,1.23,1.55,41.8,35.0,0.0,2.0,0.67,1.03,1.22,0.51,team2,team2,team1,1,0,0,1,0,0,0,0
2020,2020-10-18,German 2. Bundesliga,SC Paderborn,Hannover 96,38.92,44.98,0.3221,0.405,0.273,1.35,1.54,30.6,54.8,1.0,0.0,2.18,1.08,1.24,1.17,team2,team1,team2,0,0,1,0,0,0,1,0
2020,2020-10-18,German 2. Bundesliga,Erzgebirge Aue,1. FC Heidenheim 1846,29.85,34.43,0.3532,0.3512,0.2957,1.27,1.26,29.3,19.8,2.0,1.0,1.3,3.13,1.32,2.03,team1,team1,team1,1,1,0,1,0,0,0,0
2020,2020-10-18,Spanish Primera Division,Athletic Bilbao,Levante,68.51,67.09,0.4288,0.2921,0.2792,1.37,1.08,31.2,28.5,2.0,0.0,2.22,0.32,1.39,0.98,team1,team1,team1,1,1,0,0,1,1,0,0
2020,2020-10-18,Dutch Eredivisie,ADO Den Haag,Vitesse,32.77,53.1,0.2702,0.4659,0.2639,1.21,1.67,41.9,30.3,0.0,2.0,1.34,1.48,1.58,0.83,team2,team2,team1,1,0,0,1,0,0,0,0
2020,2020-10-18,Dutch Eredivisie,Ajax,Heerenveen,74.68,40.98,0.861,0.0327,0.1063,2.92,0.44,78.7,17.5,5.0,1.0,2.77,1.11,2.23,1.28,team1,team1,team1,1,1,0,0,0,1,0,1
2020,2020-10-18,French Ligue 1,AS Monaco,Montpellier,67.16,61.91,0.506,0.2505,0.2435,1.78,1.18,42.8,26.8,1.0,1.0,1.95,0.11,3.52,0.23,team1,tie,team1,0,0,0,1,0,0,0,0
2020,2020-10-18,Italy Serie A,Spezia,Fiorentina,51.06,69.33,0.2489,0.4888,0.2623,1.08,1.62,40.0,22.9,2.0,2.0,1.04,1.1,0.78,1.53,team2,tie,team1,0,0,0,1,0,0,0,1
2020,2020-10-18,French Ligue 1,Nantes,Brest,57.67,56.66,0.4361,0.2974,0.2664,1.49,1.19,27.4,20.3,3.0,1.0,1.26,1.08,1.4,1.01,team1,team1,team1,1,1,0,1,0,1,0,1
2020,2020-10-18,French Ligue 1,Angers,Metz,57.87,56.9,0.4254,0.2814,0.2932,1.28,0.99,17.5,20.5,1.0,1.0,1.09,0.94,0.89,0.84,team1,tie,team2,0,0,1,1,1,1,1,1
2020,2020-10-18,Barclays Premier League,Crystal Palace,Brighton and Hove Albion,67.68,70.38,0.3834,0.342,0.2746,1.31,1.22,28.8,26.4,1.0,1.0,0.76,1.49,0.24,2.14,team1,tie,team1,0,0,1,1,1,1,0,0
2020,2020-10-18,Italy Serie A,Torino,Cagliari,57.44,55.47,0.4404,0.2915,0.2681,1.53,1.19,41.5,37.9,2.0,3.0,1.45,1.57,1.19,0.47,team1,team2,team1,0,0,1,0,0,0,0,0
2020,2020-10-18,German Bundesliga,FC Cologne,Eintracht Frankfurt,63.16,72.91,0.3199,0.4262,0.2539,1.36,1.61,34.1,42.7,1.0,1.0,1.34,1.61,0.55,1.96,team2,tie,team2,0,0,1,0,1,0,1,0
2020,2020-10-18,Portuguese Liga,Pacos Ferreira,Santa Clara,44.11,47.13,0.4327,0.2943,0.273,1.34,1.06,32.3,19.9,2.0,1.0,1.12,1.87,1.37,0.96,team1,team1,team1,1,1,0,1,0,0,0,1
2020,2020-10-18,Portuguese Liga,Belenenses,Moreirense,39.97,42.44,0.4316,0.2819,0.2865,1.25,0.95,39.0,28.9,0.0,0.0,0.73,0.64,1.67,0.64,team1,tie,team1,0,0,0,0,0,0,0,0
2020,2020-10-18,Spanish Primera Division,Villarreal,Valencia,75.98,65.2,0.5761,0.1902,0.2337,1.85,0.96,40.6,27.7,2.0,1.0,1.57,0.8,1.76,0.74,team1,team1,team1,1,1,1,1,1,1,1,1
2020,2020-10-18,Dutch Eredivisie,PEC Zwolle,PSV,39.83,62.39,0.2168,0.5319,0.2514,1.07,1.81,23.6,63.0,0.0,3.0,1.93,2.06,0.99,1.47,team2,team2,team2,1,1,0,0,0,0,0,0
2020,2020-10-18,Dutch Eredivisie,FC Groningen,FC Utrecht,41.88,51.77,0.3581,0.3398,0.3022,1.21,1.17,14.8,20.5,0.0,0.0,1.05,1.39,1.6,1.33,tie,tie,team2,1,0,0,0,0,0,0,0
2020,2020-10-18,French Ligue 1,St Etienne,Nice,55.34,58.12,0.3932,0.3257,0.2811,1.32,1.17,20.7,17.1,1.0,3.0,0.78,2.28,0.73,0.8,team1,team2,team1,0,0,1,0,1,0,1,0
2020,2020-10-18,Barclays Premier League,Tottenham Hotspur,West Ham United,81.3,73.65,0.5588,0.217,0.2242,1.96,1.14,58.2,28.2,3.0,3.0,2.1,1.35,1.15,1.48,team1,tie,team1,0,0,0,0,0,0,0,0
2020,2020-10-18,German Bundesliga,Schalke 04,1. FC Union Berlin,56.75,63.99,0.3697,0.3459,0.2843,1.26,1.21,43.3,28.4,1.0,1.0,0.29,0.9,0.61,0.76,team1,tie,team1,0,0,1,1,0,1,1,1
2020,2020-10-18,Italy Serie A,Udinese,Parma,61.72,55.51,0.4619,0.2625,0.2756,1.48,1.05,35.2,36.4,3.0,2.0,1.92,1.03,1.69,0.9,team1,team1,team2,1,0,0,0,0,0,0,0
2020,2020-10-18,Spanish Primera Division,Alavés,Elche,62.91,59.54,0.45799999999999996,0.2518,0.2901,1.33,0.91,47.9,44.7,0.0,2.0,0.92,0.92,1.67,0.28,team1,team2,team1,0,0,0,0,0,0,0,0
2020,2020-10-18,Portuguese Liga,SC Farense,Famalicao,43.05,44.3,0.4568,0.2884,0.2548,1.52,1.15,38.4,23.4,3.0,3.0,1.99,1.37,1.09,1.26,team1,tie,team1,0,0,0,0,0,0,0,0
2020,2020-10-18,Spanish Primera Division,SD Huesca,Real Valladolid,65.33,64.14,0.4343,0.257,0.3087,1.19,0.85,45.0,47.5,2.0,2.0,1.34,0.95,1.77,0.2,tie,tie,team2,1,0,0,0,0,0,1,0
2020,2020-10-18,Mexican Primera Division Torneo Apertura,Pumas Unam,Toluca,44.14,37.36,0.4827,0.2613,0.2559,1.66,1.16,6.5,23.0,1.0,0.0,1.05,2.03,1.63,1.17,team1,team1,team2,1,0,0,0,1,0,0,0
2020,2020-10-18,Dutch Eredivisie,Emmen,Fortuna Sittard,33.78,33.03,0.4646,0.2662,0.2692,1.61,1.16,50.3,46.2,2.0,2.0,1.52,0.88,0.76,0.72,team1,tie,team1,0,0,1,0,1,0,0,0
2020,2020-10-18,Barclays Premier League,Leicester City,Aston Villa,79.83,72.43,0.5424,0.2234,0.2342,1.84,1.1,54.8,30.7,0.0,1.0,0.64,0.97,1.04,2.18,team1,team2,team1,0,0,0,1,0,1,0,0
2020,2020-10-18,Italy Serie A,AS Roma,Benevento,75.26,54.58,0.6711,0.1267,0.2022,2.15,0.81,53.3,26.2,5.0,2.0,3.77,2.01,2.24,0.73,team1,team1,team1,1,1,0,0,0,1,0,0
2020,2020-10-18,Brasileiro Série A,Corinthians,Flamengo,49.47,69.5,0.2212,0.5422,0.2366,1.0,1.71,35.5,83.8,1.0,5.0,1.08,2.2,1.26,1.41,team2,team2,team2,1,1,1,0,1,0,1,0
2020,2020-10-18,Spanish Primera Division,Real Betis,Real Sociedad,73.07,79.2,0.3546,0.3649,0.2805,1.23,1.25,39.0,50.6,0.0,3.0,0.36,1.77,0.56,0.59,team2,team2,team2,1,1,0,0,1,0,0,0
2020,2020-10-18,Portuguese Liga,Rio Ave,Benfica,52.95,75.3,0.2042,0.5703,0.2256,1.02,1.85,29.9,76.3,0.0,3.0,0.22,1.91,0.76,1.62,team2,team2,team2,1,1,0,0,1,0,0,0
2020,2020-10-18,French Ligue 1,Lille,Lens,71.56,62.41,0.5399,0.2004,0.2596,1.61,0.87,64.7,44.5,4.0,0.0,2.66,0.38,1.16,0.51,team1,team1,team1,1,1,0,0,0,1,0,0
2020,2020-10-18,Brasileiro Série A,Internacional,Vasco da Gama,59.37,45.51,0.6038,0.1611,0.235,1.69,0.74,37.2,30.5,2.0,0.0,2.19,0.45,1.43,0.61,team1,team1,team1,1,1,1,0,1,1,0,0
2020,2020-10-18,Major League Soccer,Columbus Crew,New York City FC,41.18,49.29,0.39899999999999997,0.3425,0.2585,1.36,1.24,7.4,7.9,3.0,1.0,3.87,1.39,1.03,2.29,team1,team1,team2,1,0,0,1,0,1,0,0
2020,2020-10-18,Major League Soccer,New York Red Bulls,Orlando City SC,39.62,41.57,0.4598,0.2921,0.2481,1.54,1.18,11.5,6.7,1.0,1.0,0.82,1.93,1.11,1.21,team1,tie,team1,0,0,0,1,1,0,1,1
2020,2020-10-18,Major League Soccer,FC Cincinnati,DC United,24.72,25.56,0.4719,0.2499,0.2781,1.32,0.88,10.6,1.1,1.0,2.0,0.97,2.47,0.79,0.82,team1,team2,team1,0,0,1,0,1,1,1,0
2020,2020-10-18,Brasileiro Série A,Fortaleza,Palmeiras,49.02,59.13,0.3559,0.3565,0.2875,1.1,1.1,20.2,11.5,2.0,0.0,1.38,1.12,1.33,1.13,team2,team1,team1,0,1,0,0,0,0,0,0
2020,2020-10-18,Major League Soccer,Toronto FC,Atlanta United FC,48.01,38.34,0.5612,0.1957,0.2431,1.63,0.85,35.2,39.5,1.0,0.0,0.66,0.69,1.3,0.46,team1,team1,team2,1,0,0,0,1,0,1,1
2020,2020-10-18,Brasileiro Série A,Bragantino,Sport Recife,46.67,42.5,0.5072,0.2491,0.2438,1.63,1.06,51.6,44.1,2.0,0.0,1.23,0.09,2.08,0.39,team1,team1,team1,1,1,1,0,0,1,1,1
2020,2020-10-18,Major League Soccer,Minnesota United FC,Houston Dynamo,39.01,34.41,0.5274,0.2464,0.2262,1.82,1.17,18.4,20.8,2.0,2.0,0.75,2.19,0.62,1.42,team1,tie,team2,0,0,1,0,0,1,0,0
2020,2020-10-18,Mexican Primera Division Torneo Apertura,Santos Laguna,Pachuca,51.74,50.79,0.4178,0.2938,0.2884,1.32,1.06,7.5,11.2,1.0,1.0,1.67,0.21,0.71,0.38,team1,tie,team2,0,0,1,1,0,0,1,0
2020,2020-10-18,Major League Soccer,Portland Timbers,Los Angeles FC,41.34,50.94,0.3818,0.4065,0.2117,1.83,1.89,5.8,8.4,1.0,1.0,1.51,1.47,2.65,1.92,team2,tie,team2,0,0,0,0,0,1,0,0
2020,2020-10-18,Major League Soccer,Los Angeles Galaxy,Vancouver Whitecaps,36.77,21.91,0.6409999999999999,0.1671,0.1919,2.19,1.03,20.0,36.6,1.0,0.0,2.62,0.3,1.98,0.01,team1,team1,team2,1,0,0,0,0,1,0,1
2020,2020-10-18,Major League Soccer,San Jose Earthquakes,Seattle Sounders FC,35.24,50.02,0.3384,0.4291,0.2325,1.45,1.66,36.3,19.1,0.0,0.0,0.49,0.23,1.12,1.13,team2,tie,team1,0,0,0,0,1,1,0,0
